Review;Rating
J'ai ici une fois par an et trouver l'hôtel pour être à l'aise avec un merveilleux personnel. Les chambres sont petites, mais si vous avez la chance d'avoir une chambre au sixième étage avec un balcon vous Évaluation une vue incroyable sur le sommet de noter tour Dame et le haut de la Tour Eiffel ainsi. Les sèche-cheveux sont affreux femmes alors apporter le vôtre avec un Convertisseur ! Proche à pied du Panthéon, de la Seine, Notre-Dame et les jardins du Luxembourg. Fabuleux !;4.0
Nous avons été très satisfaits de notre séjour à cet hôtel! Le personnel est EXTRÊMEMENT sympathique et serviable ! L'emplacement était le meilleur, notre chambre avait une vue de la tour et la chambre était très propre ! Quand je reviendrai à Paris J'y retournerai !;5.0
Un merveilleux emplacement à quelques minutes à pied du magnifique jardin du Luxembourg et de belles et nombreuses boutiques locales. J'ai adoré la promenade jusqu'à la fontaine de Saint-Michel. Le personnel était très courtois durant notre séjour et l'hôtel a un caractère de beaucoup plus que ce à quoi je m'attendais.  On nous a mis dans une chambre d'angle qui était un peu étroit pour 3 adultes et les salles laissait un peu à désirer, mais c'était un voyage organisé, donc j'ai entendu certains compromis. Le personnel a connaissance et gentillesse plus que compensé des problèmes mineurs avec la chambre (qui aurait été idéal pour seulement 2 étroit avec notre 3).  Merci pour ce séjour très agréable et une excellente première fois à Paris.;4.0
Nous avons séjourné dans cet hôtel pour 4 nuits et nous avons été très satisfaits de l'hôtel. L'emplacement est parfait car il est situé près du Jardin du Luxembourg et de la Sorbonne et à seulement quelques minutes à pied jusqu'à l'Ile de la Cité et Notre Dame. Il y a aussi plein de bars et restaurants accessibles à pied autour de la rue de la harpe. Accès facile à Paris était facile via l'Odéon voisin ou Cluny-La Sorbonne métros ou le Luxembourg RER. Nous avions la chambre 303, accessible par l'ascenseur très petit - de bonne taille pour Paris, bien décoré et bien entretenue, un bien équipée salle de bain, la bienvenue et inhabituel bonus (pour un hôtel européen) de thé et café. Wi-Fi gratuit et un signal fort pouvaient être obtenus dans la chambre.  Nous n'avons pas pris le petit déjeuner car 14 EUR est pas justifiée si tout ce que vous voulez est un café et une pâtisserie - vous pouvez obtenir ces pour €3.20 juste au coin de l'hôtel. Le seul autre point négatif serait le projet de la vieille acier portes-fenêtres dans les températures zéro proximite de - temps de janvier pour double-vitrage peut-être ?  J'y retournerais sans hésiter quand à côté de Paris - un emplacement idéal dans une ville magnifique !;4.0
L'été dernier, mon mari, mon jeune fils (10 ans) et j'ai visité la France pour la première fois. Nous avons eu la chance d'avoir réservé une chambre dans cet hôtel (6 nuits) sur une rue qui comprend des jardins du Luxembourg à une extrémité et la Sorbonne à l'autre. Nous sommes arrivés tôt et nous avons été accueillis par Adele à la réception qui était très agréable et parlait parfaitement anglais. Mon mari avait appelé l'hôtel directement pour demander une chambre avec vue. La demande a été suivie d'un gage qu'il y aurait une note à gauche avec le directeur. Adele était capable d'honorer notre demande même si nous y étions à la hauteur de la saison touristique.  Notre chambre (triple) était au 7ème étage au top angle du bâtiment avec l'incroyable vue sur le plus jamais! La fenêtre au nord, nous avons pu voir Notre-Dame, le Sacré-Coeur à Montmartre. Par la fenêtre de l'ouest à l'angle de l'immeuble nous avions la Tour Eiffel parfaitement encadré dans le centre de la vue. Mon mari ne pouvait pas s'arrêter prendre des photos. Clairement, une vue hallucinante. Les fenêtres aussi ouvert pour une véritable atmosphère de la ville. Les étages inférieurs avait un balcon mais cette chambre au dernier étage n'était pas le cas.  Si vous avez du mal à monter les escaliers, cette chambre au 7ème étage peut-être pas pour vous car il y a quelques marches à monter pour le très petit ascenseur qui se termine sur le 6ème étage. La taille de la chambre était typique des chambres en Europe. Nous avons eu des problèmes avec la salle de bains qui a pris deux jours pour avoir résolu. Aussi, les murs sont très fins, donc nous pouvions entendre nos voisins assez clairement. La chambre avait l'air conditionné, ce qui était très utile après une journée complète de visites d'été, également, il était équipé d'une télé à écran plat  Un couple de le matin nous avons payé pour le petit-déjeuner. Même si c'était cher, c'était délicieux, avec une bonne variété et la machine à café produit un excellent café latte. L'hôtel est facilement accessible à pied depuis la station de métro Saint-Michel et la Seine avec de charmants restaurants à proximité. Dans l'ensemble, nous avons apprécié notre séjour et nous y retournerons.;5.0
Nous avons demandé une Tour Eiffel vue dans notre réservation en ligne et quand nous avons ouvert les rideaux là c'était dans la distance - tout simplement génial (chambre 552). L'ascenseur dans l'aile du Luxembourg est la plus petite que j'aie jamais vu, à peine assez grand pour 1 personne avec une valise, mais c'est rapide et fiable, donc ne soyez pas découragés. Il ne faut pas traîner votre valise jusqu'à environ 8 escaliers, mais si vous ne faites qu'une seule fois ce n'est pas un problème.  L'emplacement est super, avec de nombreux magasins et restaurants juste au coin de la rue, y compris une pâtisserie pour croissants du matin et café, le RER et les stations de métro sont à quelques minutes à pied. Il y a aussi un guichet automatique au coin de la rue et d'autres sont juste en bas de la route.  Nous avons pris l'Eurostar de Londres, nous avons acheté un carnet de 10 tickets de métro au Gard du Nord et nous avons sauté sur le RER jusqu'à la station Luxembourg, traîné nos valises jusqu'à quelques marches et descendu St Michel et étaient dans notre chambre à moins de 30 minutes en partant de la gare de l'Eurostar.  J'ai aussi acheté un pass 4 jours à Paris Musée du Gard du Nord au comptoir d'information qui s'est avéré être un bon rapport au Musée du Louvre, le Musée d'Orsay, Versailles, etc. à battre les files d'attente et vous permettre d'y retourner plusieurs fois gratuitement.  Nous reviendrions au Trianon Rive Gauche et je le recommande pour un court séjour dans le quartier Latin.;5.0
Nous y avons passé 3 nuits à partir du 10 décembre, nous avions demandé une chambre avec vue et c'est exactement ce que nous avons eu un super vue sur la Tour Eiffel magique de voir ça illuminé la nuit et nous sommes passés sur balcon pour voir ça flash sur l'heure. De l'aéroport nous avons pris le RER à Luxembourg et l'hôtel est à seulement 5 minutes de marche, est idéal. L'enregistrement était efficace et personnel très agréable. Les chambres sont un peu petites mais vous n'allez pas passer beaucoup de temps, il n'y pas de problème, elles sont propres et dégager tous les jours avec des serviettes propres et des articles de toilette offerts. Un hôtel charmant et nous reviendrons ici car c'est dans un bon emplacement aussi. Merci beaucoup pour fournir notre demande, il a rendu notre séjour.;5.0
C'est un bel hôtel dans Paris, nous avions 3 filles dans une chambre et nous n'avons bien. Les salles de bains ne sont pas comme ceux des états, donc préparez-vous. Il y a aussi peu d'aucune stockage, une commode aurait été bien, mais nous avons fait faire. Ils ont peut-être dans les autres chambres, nous avons vu une chambre individuelle sur le 7ème étage où ma mère a dormi et elle a eu beaucoup d'endroits qui lui vêtements etc. L'ascenseur est petite 2 personne est tout. Certains membres du personnel parlait mieux l'anglais que d'autres, mais toutes dans la fin était très agréable et sympathique et essayé de comprendre mon mauvais français. C'était un hôtel super bien situé dans Paris, ainsi, bien des endroits pour manger et aller à pied, il est facile de se rendre à la station de métro. C'était aussi assez étant donné que nous étions dans le 6ème arrondissement. Si je ne devrait jamais l'occasion de visiter Paris, j'irais ici.;4.0
Je ne peux pas recommander cet hôtel. C'était un bon rapport qualité/prix, très bien situé et le personnel était très sympathique et serviable. Les chambres étaient très bien - propre, super douche et très confortables. Il y a beaucoup de choses à faire et à voir dans les environs immédiats. J'y retournerais sans hésiter. Super trouvaille.;5.0
"L'emplacement est parfait, les chambres sont petites mais propres. Bon prix. J'ai été un peu contrarié parce que j'avais demandé une chambre avec une vue sur 2 mois avant notre arrivée mais celui qui était à la réception au moment avait oublié de ""écrire ceci en bas"". Quoi qu'il en soit, nous n'avons pas passé beaucoup de temps dans la chambre + c'était encore un bon lit, donc je ne peux pas me plaindre.  L'hôtel est à 15 minutes de Notre Dame et 5 depuis les jardins du Luxembourg. Si vous avez envie d'aller en centre-ville, le métro est également à environ 5 minutes de l'hôtel et il vous emmène en moins de 15.  Il y a beaucoup d'endroits où aller pour un repas léger ou une boisson à seulement 10-15 minutes de l'hôtel (vers Notre Dame).  Le personnel était très sympathique.";4.0
Je suis venu avec ma fille pour son 7 e anniversaire. Nous avons passé un merveilleux séjour. L'hôtel était exactement ce que j'espérais. La chambre était original, la vue sur le Panthéon parfait. Le personnel de la réception était très gentil et serviable. Nous avons voyagé avec lui le meilleur ami et sa mère(mon bon ami qui j'ai pu venir à Paris à deux fois avant de) et ils nous ont mis dans des chambres à côté l'un de l'autre quand demandé et les deux enfants ont pu parler à l'autre de la fenêtre ! J'y retournerai sans hésiter. Je pense que nous sommes tous d'accord pour dire que c'était un succès.;4.0
J'ai séjourné dans le monde entier. Cet hôtel est un hôtel français situé à 3 pâtés de maisons de Notre-Dame et à environ 30 mn du Musée d'Orsay. Notre chambre - 709 - était au dernier étage, très calme et impeccable. Le petit déjeuner pour 14 euros était excellent et ça vaut vraiment le coup. Nous avons séjourné dans cet hôtel pour 4 nuits et le personnel était très serviable. Nous sommes arrivés à 13:00 et notre chambre était prête. Le taxi était fourni était super. Il y a une petite épicerie du coin de la rue. Si vous voulez payer 700 $ la nuit pour être de l'autre côté de la rivière, vous n'aurez pas beaucoup plus pour ce qui est de la situation. J'y retournerais volontiers. Nous avions une vue de Notre-Dame et la Sorborne depuis la fenêtre;4.0
Je ne verrais pas d'hôtels plus tenu d'en bas qui sont démodés, si le prix est moins et l'endroit est propre. Mais la chambre était assez petite, avec un lit simple, et les murs sont très fins. La salle du carrelage était assez mais la baignoire avait beaucoup de saleté ou le sable ou quelque chose, et quand j'ai demandé à avoir nettoyé il n'y avait aucune équipe de nettoyage disponible (la nuit) et il n'y a pas lieu d'hébergement par le personnel de la réception. Si je pouvais lui donner 2.5 je parce que la situation est pratique pour aller à un certain nombre de stations, restaurants de chemins de fer, la Sorbonne, Notre-Dame. Pour l'emplacement, vous pouvez probablement trouver un hôtel qui coûte un peu plus cher, mais est plus très bien tenu.;2.0
Je suis d'accord avec les précédents commentaires cet hôtel est bien situé pour rejoindre facilement les sites de Paris ainsi que de bons restaurants. Puisque nous n'étions là que pour 7 nuits, le seul petit problème était le manque d'un mini-frigo.;4.0
"C'est sans aucun doute l'un des pires hôtels que je connaisse en Europe. Un taudis à fuir. Les chambres étaient petites, sales et mal aérées. La télé ne marchait pas, les serviettes de bain étaient très minces et j'avais l'impression d'être dans une maison d'embarquement interprétées comme une bataille avec les propriétaires. Le personnel était inefficace et il n'y a absolument aucune sécurité. En plus de cela, c'était trop cher. Je n'arrive pas à croire que le Best Western permet son nom pour être utilisé à cet endroit. Trouver un autre hôtel dans cette région, ce qui est un bon emplacement mais veuillez ne pas rester ici. Pour notre dernier jour quelqu'un entrés dans la salle du petit déjeuner et stold une bourse et tenaient plus loin. Le personnel ""ne pas voir quoi que ce soit"" et la ""caméra de sécurité"" ne fonctionnait pas. Quel taudis.";1.0
Ma mère et moi avons séjourné au Trianon Rive Gauche pour 3 nuits au début du mois d'octobre. À quelques pas du Panthéon, de la Sorbonne et du jardin du Luxembourg, le quartier latin, cet hôtel est proche des lignes B et C du RER ainsi que les 4 et 10 lignes de métro. Notre Dame est à quelques minutes à pied et il y a de nombreux restaurants à proximité. Nous avons pu prendre le RER B sans les transferts de la Gare du Nord (pour les arrivées de l'Eurostar) et de l'aéroport Roissy Charles de Gaulle Aéroport aller prendre l'avion sans aucun maladroit transférer avec bagages.  Nous avons demandé une chambre à un étage élevé avec une vue sur la Tour Eiffel et nous avons été très satisfaits du résultat. D'accord, nous avons dû ouvrir la fenêtre (du sol au plafond) et regarder à gauche mais c'était encore mieux que ce que nous aurions pu espérer mieux. La chambre (n°707) était très petite, mais a réussi à en 2 lits jumeaux (comme demandé), tables d'extrémité, un bureau et une chaise, tabouret et bagages titulaire. Pas de tiroirs ou étagères, juste un espace rangement. La salle de bain était également petite mais il y avait une baignoire qui était une agréable surprise.  Nous avons décidé de ne pas prendre la chambre recevant un jour et à notre retour de visites, nous avons trouvé un sac de serviettes fraîches par la porte. Le personnel de la réception était très agréable et notre chambre était prête lorsque nous sommes arrivés, 3 heures avant la date d'arrivée.  Le prix était plus élevé que ce que j'aurais voulu mais bien les coûts dans chaque ville.;4.0
J'y ai passé deux nuits, bon emplacement pu facilement à pied ou prendre le métro. Très facilement le transfert de la Gare du Nord pour ceux qui arrivent par l'Eurostar. Le personnel est très serviable. Je vous conseille de demander une chambre au dernier étage de l'hôtel avec une vue. Nous n'avons pas pris le petit déjeuner à l'hôtel car c'était cher et il n'est pas inclus dans le prix, il y a plusieurs chaînes vraiment bon marché de boulangerie à proximité. Les chambres sont petites mais propres, le seul inconvénient était notre salle de bain était un peu mauvais.;3.0
"Nous y avons passé une nuit et nous avons passé un séjour très agréable. La chambre était propre, moderne et confortable pour un ""Paris prix raisonnable"". Se rendre à l'hôtel depuis l'aéroport CDG est facile par le train, et c'était plutôt central pour les visites. Un bon endroit dans Paris.";4.0
"Nous avons récemment séjourné au Best Western Trianon Rive Gauche à Paris. Après un trajet stressante de train de Londres, nous sommes arrivés fatigués et usés notre à l'hôtel. Notre chambre attribuée était # 754 et nous avons dû faire deux excursions dans le très petit ascenseur pour nous trouver et les bagages au 6ème étage où l'ascenseur a fini. Encore 18 marches traîner nos bagages à la ""grenier"" nous a laissé contrarié et marmonnements nous changer la chambre le matin. Mais en entrant dans notre chambre et voir la Tour Eiffel illuminée de la distance faits pour n'importe quel désagréments nous avons expérimenté. La chambre était petite mais très agréable. J'y retournerais en un clin d'œil. L'hôtel est situé au centre de la ville et à distance de marche de nombreuses attractions et restaurants.";5.0
Cet hôtel était parfait pour notre premier voyage à Paris. Nous avons pu aller à pied à la plupart des sites touristiques, et nous avons trouvé que le métro/RER pour aller à Versailles, etc. Nous avons visité au début du mois de septembre, qui est plus fraîche, mais les jardins du Luxembourg étaient encore occupés. Il y a un merveilleux café à la fin de la rue Cafe Pere, et un Plaza la direction opposée avec environ 4 cafés différents. La chambre se fit un, mais la salle de bains était entièrement équipées et en très bon état de fonctionnement. Le petit déjeuner était bon, fiable et nous avons vraiment profité des ordinateurs & Wifi ainsi. La prochaine fois que nous devons avoir un lit plus grand, mais ...;4.0
Mon mari et moi avons passé 3 jours merveilleux à Paris dans ce charmant hôtel. Les chambres sont petites, comme d'habitude pour l'Europe, mais pas à l'étroit. La literie était fin haute et la chambre était très joliment décorée. Nous avions la chambre 607 et il y avait un balcon avec une vue sur la Tour Eiffel ! Donc probablement 605, et 609 aurait aussi c'était trop. C'était un excellent emplacement pour le métro mais nous sommes allés partout - à seulement 5 minutes du boulevard. Saint-Germain-des-Prés et le jardin du Luxembourg, peut-être 10 à Notre-Dame et le Parthénon. Le personnel de la réception était très sympathique et serviable, à l'exception du gars qui était là quand nous sommes arrivés tard dans la nuit - semblait comme nous étions déranger. Les ordinateurs dans le hall avec accès wifi gratuit étaient parfait avec de bonnes connexions. Je n'hésiterais pas à y revenir ! Des remerciements pour l'hôtel BW Rive Gauche !;5.0
Près des principales attractions tels que Notre-Dame et le Louvre, juste dans le centre du quartier Latin animé et pourtant dans un emplacement tranquille près du boulevard Saint-Michel, l'hôtel s'est révélé être l'endroit parfait pour notre séjour de 3 jours à la ville. Le personnel était sympathique et serviable. Il y avait beaucoup de services tels que gratuit serviables gratuit avec,i utilisation gratuite des ordinateurs situés dans le hall, des magazines gratuits (en français seulement), parasols à emprunter si il a plu (il n'a pas), service de dépôt-bagages.  L'hôtel est très joliment décoré et très propre. Les chambres ne sont pas immenses, nous avions une chambre pour trois lit, mais ils ont tous les produits essentiels tels que des lits confortables, climatisation silencieuse, coffre-fort, sèche-cheveux, baignoire et douche et toilette très agréables.  Le seul bémol point étaient les toilettes publiques de l'hôtel, mais tout simplement parce que nous avons visité sur concentre toute la journée de l'année, et ils sont situés près de la chambre de chaudière et aussi chaud qu'un sauna, en hiver ils aurait été parfait.  Dans l'ensemble, je recommande cet hôtel et j'y retournerai sans hésitation. Je ne peux pas faire de commentaire sur le petit déjeuner car nous avons choisi de prendre le petit déjeuner dehors, il y a plein de cafés dans le quartier offre speciale pour le petit déjeuner.;5.0
La première fois que nous allions à Paris et l'hôtel était correct, très bien situé. Nous sommes entrés dans la plupart des hôtels ou facilement a pris le bus ou le métro. Notre chambre était au 6ème étage avec une vue lointaine sur la Tour Eiffel. Les chambres sont propres et confortables. J'ai bien aimé le caractère de l'ascenseur (même si très minuscule) et le décor dans notre chambre. Le verre demi-porte de douche était inutile, car il était difficile de trouver l'eau éclaboussait de l'extérieur de la baignoire. Le sèche-cheveux était aussi inutile. Il était hasardeux, avec le service. Nous sommes arrivés avant notre chambre était prête, ils ont ouvert la porte de la salle de stockage mais n'offrent pas de nous aider avec nos bagages et juste regardé nous débattre. Un autre gars de la réception était très indifférent à nous, il était court et vagues, et nous avons demandé à la réception encore quand nous sommes revenus et heureusement eu davantage d'assistance. Il n'y a aucune cohérence parmi leur personnel et qui peuvent faire ou pause l'expérience entière.;3.0
Cet hôtel est situé au coeur de Paris. Il y a de nombreux magasins, cafés, fast-foods et magasins que vous pouvez visiter. Il est également près de la station de RER/métro et du Jardin du Luxembourg, le Panthéon et Odéon. Malgré tout, La chambre est vraiment très petite mais que peut-on attendre, vous êtes à Paris et presque toutes les chambres dans cette ville sont si petites dont les ascenseurs. Le personnel de la réception est très sympathique et parle anglais (merci pour cela car nous savons seulement Bonjour en français). L'hôtel est relativement propre et qui sent bon (aucune odeur de fumée). Les formalités d'arrivée et de départ était un jeu d'enfant. C'était juste un peu difficile à trouver au début car il n'est pas dans la rue principale de St. Michel. Dans l'ensemble, je reviendrais dans cet hôtel si je reviens à Paris :);4.0
"La première fois à Paris pour mon fils et le second pour moi. L'hôtel dispose d'un excellent localization, on peut se promener et visiter divers endroits célèbres. Le quartier est calme et pleine de restaurants, un mini-marché et magasins. Près du Jardin du Luxembourg, ""jollie trés"". Je le recommande !";4.0
Il y a beaucoup d'autres hôtels de la région dans la même gamme de prix, peut-être 15 ou 20 $ plus la nuit, qui sont beaucoup plus confortable ! L'emplacement de l'hôtel est agréable, à seulement 5-10 minutes du Jardin du Luxembourg, et une bonne marche de la Seine, le Musée de Cluny, du Centre Pompidou, le Louvre, etc. Je dirai aussi que le lit était assez confortable. La taille de la chambre et l'aménagement sont aussi très agréable.  Cependant, il n'est tout simplement pas un hôtel propre. Il y a mousetraps dans certaines chambres et j'ai entendu un client raconter l'employé de l'accueil qu'elle avait eu un dans sa chambre ! Il y avait une horrible odeur dans la salle de bain qui proviennent de la plomberie. Et il y avait une vraiment révoltant brosse de toilettes dans la salle de bains.  Conclusion: jamais je ne recommanderais cet endroit. Même si vous êtes sur un budget, vous pouvez faire mieux.  Le service laisse beaucoup à désirer. J'ai demandé pour la lampe dans ma chambre pour être fixé, et la femme ne parlent pas suffisamment l'anglais pour m'aider. Une autre dame m'a dit qu'il ne pouvait pas être fixé un dimanche! Ce n'est pas un petit hôtel assez bien pour cette excuse. Le personnel de la réception était tenu de toutes les boissons que je voulais (il n'y a pas de mini-bar, il faut acheter des boissons en bas) et l'homme n'a même pas des excuses.  Ils servent un petit déjeuner complet qui est acceptable, même si un jour ne vaut 14 euros. La salle du petit déjeuner est étouffer en été, parce que seulement les chambres sont climatisées.  D'autres se sont plaints de la douche, et ils ont raison ! Il y a une cloison en verre qui couvrent la moitié de la douche, mais dans ma salle de bain, il ne correspondait pas la chasse d'eau contre la baignoire, donc tout l'eau gouttait hors d'elle sur le sol.;2.0
Le personnel très serviable de la réception a vraiment fait de cet hôtel un très bon séjour. Ils sont allés au-delà de l'aider de toutes les questions. Les chambres étaient confortables et les salles bien. Les lits étaient très confortables. Certaines chambres ont une vue sur la Tour Eiffel. Il y a de nombreux restaurants tout près de l'hôtel et de transport public est pratique. L'ascenseur est minuscule, mais il est convenable et nous n'avons jamais eu à attendre longtemps pour elle même si nous étions au septième étage. Nous y retournerions sans hésiter.;4.0
La chose la plus importante pour moi quand des avis un hôtel, c'est le confort, la propreté, le service et l'emplacement. Cet hôtel tarifs hautement dans tous ces lecture. Je n'ai jamais utilisé le restaurant car il n'y a donc pas beaucoup de concurrence près, donc je ne peux pas faire de commentaires sur la qualité de la nourriture. Les chambres sont taille européenne standard, ce qui signifie ... petites. Cependant la chambre configuration et spacings sont bien planifié et notre chambre triple était assez confortable. Les lits, les oreillers, etc. étaient très confortables et il y avait du bruit extérieur minimaliste. Peut-être la plus forte positif de tous est l'excellent emplacement. Limite du Quartier Latin, à une courte distance de marche des restaurants et des bars à proximité d'innombrables sur le Blvd. St. Germain. Départ en particulier la manger, boire dans le quartier de Cluny également tout près. Vivement recommandé !;4.0
J'ai séjourné dans cet hôtel en 2011 novembre. Les tarifs de la chambre étaient raisonnables et il est situé dans un excellent emplacement pour se rendre dans les endroits, et pour aller à la Gare du Nord et de la gare RER.  Nous n'avons pas mangé à l'hôtel, nous avons utilisé comme base. Le personnel était sympathique et serviable, et j'y retournerais volontiers.  Les chambres de l'hôtel sont petites mais fonctionnelles. Les lits sont vraiment confortables ... mais l'ascenseur est minuscule, il faut donc vous voyagez léger !;3.0
Permettez-moi de commencer par dire que nous avons fait récemment un voyage en Europe, qui comprenait des visites à Paris, Rome et agréable. Nous avons utilisé Trip Advisor pour organiser notre voyage entier, et étaient 100% satisfait de notre choix sur la base de ces recommandations du site. Nous avons séjourné dans cet hôtel du 16 au 19 juin dans une chambre double. Nous étions au 6ème étage donnant sur la rue et nous avions une belle vue sur la Tour Eiffel dans la distance. C'est dans un excellent emplacement. Nous avons pris le train de l'aéroport Charles de Gaulle à la gare du Luxembourg et nous avons marché 5 minutes jusqu'à l'hôtel (garder les jardins sur votre gauche). Les chambres sont assez grandes, étant donné que vous séjournez dans un hôtel en Europe. Les chambres de l'hôtel sont propres mais la décoration peut-être un peu criard pour certains. Souvenez-vous que c'est un endroit pour se reposer entre journées complètes de visites. Le personnel était sympathique. Le personnel était très serviable. La même chose ne pourrait pas être dit pour l'homme de nuit. Je leur ai demandé s'il n'y avait aucune place autour de nous envoyer un fax au soir et il a répondu « non » le lendemain matin, j'ai demandé encore et à ma grande surprise, le personnel de jour fait immédiatement de leur fax. Un autre locataire était d'avoir un problème avec une imprimante. Il a dit qu'il n'y a rien qui ne pourrait être fait et il faudrait attendre pour l'autre ordinateur. Le lendemain matin un autre patron a eu le même problème et la journée le personnel remplacé la cartouche toner et lui avait terminé et en quelques minutes. C'est probablement un manque de formation mais je pense que le personnel de nuit le plus besoin. Dans l'ensemble, j'étais très content. Nous y retournerions sans hésiter, et je le recommande à mes amis.;4.0
L'hôtel est situé à environ 10 minutes à pied de la Seine et à environ 15 minutes de la cathédrale Notre-Dame. Aussi à un pâté de maisons du Luxembourg Palace ( super endroit pour un pique-nique romantique ). Taxi ( utiliser les taxis officiels seulement dans les stations de rail ) est 15 / 20 Euros depuis les gares ferroviaires. L'hôtel en lui-même est pittoresque avec des balcons romantiques sur le devant de l'hôtel, les salles de bains sont petites, personnel serviable, des connexions à Internet. Deux dos de tirage sont un petit déjeuner très médiocre, un pâté de maison St Michelle Avenue est un charmant petit déjeuner pour 11 euros. L'entrée est la rue Parking pour les cyclomoteurs et les vélos. Les cyclomoteurs peut être très bruyant tard dans la nuit, surtout le week-end car ils courant jusqu'aux collines.;3.0
Nous y avons passé vendredi et samedi soir. Nous sommes arrivés un peu tôt (1.30 h) et notre chambre n'était pas prête, donc nous sommes allés déjeuner dans le très joli jardin du Luxembourg. Nous sommes retournés à l'hôtel plus d'une heure plus tard pour trouver nous avions une chambre au rez-de-chaussée derrière la réception et juste à côté de la salle des bagages qui avait une très grinçant porte. Heureusement, nous nous en sommes rendu compte avant déballage et donc retourné à la réception où ils étaient heureux de changer notre chambre pour nous. Cependant, nous avons dû attendre 30 minutes pour la nouvelle chambre ! La nouvelle chambre était au 1 er étage, sur la droite de l'hôtel. Nous étions heureux d'être changé mais nous étions juste à côté de l'ascenseur ! Cependant, nous avons réalisé que nous avions perdu assez de temps vestiaires et c'était manger dans notre temps de visites ! Nous avons donc après avoir entendu l'ascenseur aller et monter et descendre par un couple de fois nous avons décidé d'y mettre. Je ne trouve rien à redire à cet hôtel pour son emplacement - il y a beaucoup d'endroits où manger et boire à proximité, accès facile à la Gare du Nord en RER, facile à pied pour rejoindre la Seine et de Notre-Dame et de Saint Germain. Alors que nous n'étions pas dans la chambre trop car nous étions dans la belle ville, nous n'avons pas été très impressionné par l'hôtel. Notre nouvelle salle à côté de l'ascenseur semblait avoir une odeur d'humidité, pas de rideau de douche la salle eu extrêmement humide. J'aurais pensé que cela avait commencé à affecter la moquette qui était la cause de l'odeur. Le Wifi était irrégulière. La chambre était un peu petite mais comme nous n'avons pas passé beaucoup de temps ce n'est pas très important. Nous semble entendre environ 4 salles autour de nous, car chaque fois qu'une chasse d'eau nous avons entendu un bruit qui aspire forte ! Oh et dans aucune chambre ne nous découvrir une vue comme sur les photos de ici car nous avons eu la chance d'être suffisamment élevé ! Je pense que les gens qui réserver cet hôtel par Eurostar est peut-être pas obtenir les meilleures chambres! Dans l'ensemble, nous avons passé de bonnes nuits de sommeil mais la seule raison pour laquelle je recommande cet hôtel serait en raison de la situation.;3.0
Nous avons séjourné dans cet hôtel avec ma fille adolescente et son ami juste une nuit. La chambre triple au troisième étage était confortable avec des vues merveilleuses. Les fenêtres ouvertes large, donc nous avons eu bon air (dû fermer, cependant, quand il a commencé à pleuvoir dur tard le soir), salle confortable et propre. Chambre n'était pas prête pour assez longtemps, donc nous y sommes allés pour un déjeuner tardif et fait un tour dans le quartier. Le personnel nous a donné un petit-déjeuner gratuit pour compenser pour la gêne occasionnée. C'était un bon repas avec un vaste choix pour convenir à tous les trois d'entre nous. J'espère que j'y retournerai certainement la prochaine fois.;4.0
Tout était très bien. L'emplacement est merveilleux. Jardins du Luxembourg, de la Sorbonne, Notre-Dame très proche, 7 minutes à pied. Le personnel était très serviable et agréable. La plupart des chambres n'ont pas la même vue que la nôtre mais la nôtre était merveilleux (pic de la Tour Eiffel avec faisceau de lumière). Je suis allé à obtenir des pâtisseries à proximité (boulangerie locale autour du coin) pour le petit déjeuner et il y avait du thé et du café dans notre chambre. Facile d'accès de la station de RER et de métro. La chambre est assez petite selon les standards américains, mais plus grande que dans l'hôtel de Londres. Pas de rideau de douche est standard. On peut utiliser un bar d'appui pour la sécurité. Très propre. Les lits étaient super. Ascenseur dans notre section était minuscule. Mais j'ai embrassée ma femme chaque trajet. Puisque c'était notre 40ème anniversaire, c'était parfait. Dans l'ensemble, notre séjour était super.;5.0
L'hôtel était très propre et le personnel de la réception était très serviable. L'hôtel est très cher cependant l'emplacement est excellent et la station de métro est à seulement cinq minutes de marche. Nous avons utilisé l'hôtel comme base et avons visité Paris jusqu'à tard dans la nuit. Pas l'idéal si vous êtes à la recherche d'un hôtel moderne avec tous les équipements.Nous avions une chambre avec balcon avec beaucoup de place pour une table et deux chaises avec une petite vue de la tour.;4.0
Nous avons apprécié notre séjour à cet hôtel. Le personnel de la réception était très serviable mais vous pouvez ignorer un peu d'attitude. La chambre était bien décorée et confortable avec une petite vue sur la tour du balcon qui était assez grande pour une table wraught de fer & deux chaises. Juste en bas de la rue de la Sorbonne bâtiment. À courte distance à pied de la station de métro. À quelques minutes à pied du jardin du Luxembourg. De nombreuses options de restauration à proximité.;4.0
Nous avons apprécié notre séjour à cet hôtel et nous avons déjà recommandé à des amis qui donnent un excellent score ainsi. Nous avons réservé la chambre seulement prix car le petit déjeuner était cher, mais il y a des possibilités de Cafe juste en bas de la rue, donc il n'y a pas de problèmes. L'emplacement est excellent pour faire votre chemin dans Paris. La chambre était bien décorée, propre et confortable mais le plus important, il y avait même une vue sur la Tour Eiffel. Si vous demandez un taxi à l'aéroport, organiser le vôtre ou assurez-vous demande un bon taxi minuté et pas la configuration prépayée avec certaines personnes de transport dans une affreuse van de courrier.;4.0
